beta_I,beta_FR,phi0,theta_N,alpha,gamma_comm,delta_C,phi_obs,R0
0.93789461,1.3891808,0.41989779,0.046842072,0.016915455,0.080289436,0.011541754,0.90657496,2.439259
0.94279449,1.6002004,0.4644439,0.035282486,0.015885096,0.056200305,0.010073884,0.44574192,2.5991687
0.93974364,1.6639878,0.43732607,0.035543163,0.017125454,0.051877738,0.010063695,0.4450699,2.5462783
0.94487721,1.8516739,0.49836305,0.043758665,0.01115265,0.080183644,0.010027136,0.78533795,2.6529848
0.91495027,1.6747471,0.50231654,0.030842629,0.074670523,0.092780822,0.010022528,0.62920739,2.6311726
0.94005571,1.4745252,0.47016746,0.029264797,0.018947994,0.097570464,0.010011816,0.5581167,2.6198193
0.89660696,1.6558442,0.42151377,0.032973558,0.010326262,0.091331676,0.01440988,0.59177896,2.4224868
0.88810096,1.6147866,0.43422468,0.033172278,0.010427206,0.085664288,0.014677294,0.63756721,2.4198795
0.91731769,2.1880452,0.48608277,0.026551686,0.010920075,0.083622608,0.017773083,0.56935728,2.6880239
0.87429841,1.9679761,0.52216809,0.034486869,0.011735614,0.086528453,0.02054986,0.68879336,2.5818909
0.87821308,1.840227,0.56240758,0.032079306,0.012242952,0.071510464,0.021380411,0.65750061,2.6669648
1.0044383,1.6534198,0.44118673,0.036729161,0.021770714,0.095271593,0.016355242,0.58460569,2.7056445
0.95828179,1.5659468,0.42522302,0.039006132,0.020969538,0.078726915,0.018509282,0.61517629,2.5450168
0.93046892,2.0869854,0.49116063,0.052956239,0.033417114,0.0959097,0.012005387,0.73749383,2.5850927
0.91899365,1.9939383,0.48334383,0.036251084,0.033495734,0.097140923,0.026690752,0.6943098,2.6131405
0.93936385,2.0172682,0.52666173,0.030342313,0.012865235,0.055935905,0.012382192,0.57029098,2.7893224
0.93437994,1.9718602,0.51503305,0.037524976,0.012534346,0.067789524,0.010664103,0.53428416,2.7059831
0.91130197,1.5526121,0.50469442,0.049601422,0.014335759,0.059894617,0.035140326,0.64843013,2.5184978
0.95206116,1.5482893,0.38646614,0.028846107,0.033281872,0.058778051,0.011505179,0.53037123,2.5015516
0.88450671,1.7778712,0.48451884,0.050430954,0.017136785,0.077226118,0.033140023,0.56037682,2.4392556
0.93112101,1.5791647,0.43253154,0.0471267,0.057708385,0.071006631,0.012017047,0.53937164,2.4588526
0.94207361,1.4430173,0.43002023,0.042601065,0.024704259,0.086862366,0.011993952,0.51375007,2.4880591
0.97300049,1.8725914,0.46253849,0.041069472,0.024978507,0.076166014,0.021714438,0.50361691,2.6697182
0.89723126,1.3147265,0.49108683,0.033314182,0.022219641,0.048642746,0.012050626,0.77595221,2.5111098
0.93489426,1.2296087,0.46161175,0.034920737,0.014905656,0.072417869,0.012488985,0.62295859,2.5386766
0.95191396,1.5260073,0.53038348,0.0366797,0.045874356,0.096650211,0.019051136,0.73095563,2.7295454
0.94964236,1.5166976,0.51243067,0.038851664,0.029088135,0.096540276,0.013176093,0.75731554,2.6775626
0.8970976,1.9055837,0.41533459,0.034100707,0.011803715,0.046948053,0.01420614,0.49330041,2.4292273
0.95062724,1.603664,0.49171246,0.039394253,0.020996335,0.067926646,0.019954528,0.69830477,2.649177
0.92753207,1.6474727,0.43488551,0.035721357,0.023956365,0.081209467,0.01122528,0.51286471,2.5095418
0.933107,1.4836461,0.51475618,0.041340174,0.011788067,0.067167492,0.019122195,0.74739517,2.6228978
0.91784945,2.0361621,0.37947596,0.039661402,0.01515876,0.081835945,0.011066492,0.48602183,2.3996724
1.0056747,1.1128234,0.46951271,0.034571445,0.037541082,0.055710111,0.024251657,0.43500433,2.719251
0.90239573,1.3772726,0.40763377,0.04921005,0.012050091,0.074331929,0.011842508,0.53308571,2.325865
0.90445344,1.4381284,0.41579625,0.047016482,0.011803799,0.070998066,0.012865458,0.50408537,2.3565136
0.90709724,1.7955412,0.48607999,0.035302157,0.03516667,0.080267919,0.012478212,0.49418584,2.5711166
0.94194084,1.5778822,0.4240948,0.033668576,0.015748535,0.087701051,0.017243881,0.80910943,2.5279748
0.94108054,1.7258753,0.46436636,0.03877962,0.017795039,0.07707996,0.018591633,0.76161548,2.5906814
0.92615076,1.6127174,0.40606872,0.039155282,0.018440181,0.048244175,0.013788152,0.56940189,2.4370086
0.95655597,1.7374298,0.53072136,0.041455478,0.011316316,0.098667494,0.016498346,0.71378028,2.7425112
0.91726658,1.6213129,0.41166627,0.035906176,0.07271787,0.094098393,0.01592774,0.58165588,2.4396409
0.96270038,1.5044024,0.42619463,0.039619395,0.01179124,0.076125823,0.024574562,0.4883829,2.549419
0.93050408,1.5233346,0.47624945,0.043455087,0.016774774,0.062481251,0.012188765,0.67704115,2.5429783
0.99732555,1.665681,0.49267207,0.050307697,0.016618918,0.082008454,0.010687654,0.65080906,2.7187874
1.0018652,1.608802,0.46960985,0.052212323,0.017395348,0.072388972,0.01227257,0.61606517,2.6734348
0.99890153,2.2233013,0.45596591,0.03552515,0.023910548,0.089577344,0.01198228,0.58803398,2.7838712
0.91155024,1.0763855,0.38709125,0.039547488,0.036403693,0.043316254,0.029540851,0.54624999,2.3290338
0.9257199,1.3896842,0.51188683,0.036914747,0.013780441,0.07873035,0.011748273,0.5599128,2.6105776
0.91407912,1.4953368,0.51501831,0.042525734,0.013243496,0.082032303,0.022387505,0.57648114,2.5706113
0.97018183,1.7166023,0.45800071,0.043827339,0.010771756,0.061528585,0.015726209,0.6282582,2.6254859
0.9038454,1.6476946,0.46353222,0.033220606,0.012273344,0.048246813,0.017133686,0.62712997,2.5150326
0.95221732,1.6728163,0.49649387,0.042951795,0.021491981,0.095087609,0.024549479,0.69564332,2.6517015
1.0219938,1.9598417,0.34430121,0.038765771,0.012999996,0.099871085,0.010864799,0.60242352,2.5737966
0.94574702,1.5419412,0.46321429,0.037705053,0.032585331,0.068325767,0.020322147,0.65592713,2.5866296
0.89586831,1.6360443,0.43231198,0.041250354,0.019205864,0.046498083,0.010350336,0.69383432,2.4030253
0.92596071,1.586707,0.41456322,0.032543012,0.015006384,0.047245458,0.010287365,0.64489912,2.4773267
0.94402099,1.5153009,0.50390908,0.046028819,0.045328684,0.093149403,0.017122277,0.62067452,2.6114124
0.91940457,1.8760672,0.46548154,0.041240351,0.015671305,0.070974341,0.010401312,0.60609724,2.5428968
0.89922287,1.7789547,0.43431459,0.036226794,0.01174728,0.023128323,0.010367641,0.4493921,2.4490828
0.96820316,1.5475551,0.47794788,0.042102363,0.010117781,0.097694548,0.011243017,0.86374283,2.6482606
0.93582279,1.5114299,0.45499613,0.031019983,0.010734892,0.097455732,0.011171132,0.87732,2.5759609
0.87421892,1.7130005,0.42469163,0.057761343,0.01045146,0.020450399,0.017252342,0.49522028,2.2816875
0.95804173,1.4951684,0.45672737,0.023446897,0.014571222,0.082963307,0.014194467,0.74702944,2.6717833
0.93383026,1.4691824,0.47820187,0.024705852,0.016560106,0.088866833,0.010170127,0.69962161,2.642263
0.93187663,1.8681501,0.42530773,0.03389625,0.024216974,0.047456742,0.011202424,0.59139355,2.5304162
0.91308211,2.1499035,0.43566633,0.02900008,0.051317359,0.08496122,0.012593363,0.54457766,2.5538738
0.90789396,1.1821084,0.50062174,0.036574901,0.013601832,0.054741877,0.01095539,0.75297903,2.5233931
0.91760843,1.3028192,0.46610034,0.026655251,0.015257996,0.064924049,0.010806133,0.74121595,2.5503433
0.94261564,1.5595783,0.48516708,0.041589321,0.011001841,0.062441742,0.010280095,0.76016349,2.6014734
0.88669386,1.8483941,0.46579482,0.033916778,0.015922893,0.058220598,0.010111591,0.59794431,2.4939519
0.92098866,1.5477156,0.49889135,0.041113623,0.016265035,0.086929219,0.046268201,0.68010003,2.5728276
0.97704816,1.5327765,0.37719268,0.043616115,0.018976251,0.079159881,0.010078878,0.66529921,2.48356
0.92603013,1.4290546,0.43638504,0.034364592,0.032887401,0.066324104,0.010127492,0.69202487,2.4946135
0.99555374,1.4049005,0.43309371,0.050825718,0.011119952,0.061579111,0.010548704,0.56737936,2.5830401
0.87320934,1.369291,0.55741327,0.037861128,0.024813412,0.08796413,0.032279346,0.69375097,2.5462637
0.89402696,1.4674811,0.46173238,0.022217213,0.017892363,0.089125971,0.02230739,0.77934903,2.521553
0.93548738,1.786223,0.49770213,0.043583861,0.014539356,0.076210187,0.019606603,0.52781437,2.6217604
0.97467421,1.3780936,0.43128447,0.042464022,0.024624026,0.063990624,0.011985857,0.68764293,2.5638115
0.99486738,1.4527486,0.45127809,0.038909801,0.023334953,0.069433844,0.012401993,0.65532701,2.671607
0.92778181,1.6039823,0.40469172,0.038095534,0.015552613,0.070080208,0.010143265,0.72523104,2.4421167
0.96744119,1.5994571,0.48390141,0.041995839,0.028279701,0.079171332,0.027038093,0.60624826,2.6632547
0.93983082,1.3386693,0.44299531,0.032177327,0.015360485,0.070161379,0.010461803,0.71842271,2.5419024
0.92502541,1.2665104,0.43289025,0.032048183,0.038561552,0.061731405,0.0110802,0.84231794,2.4815863
0.91499998,1.9339115,0.50896489,0.022794756,0.012339125,0.093787161,0.01721171,0.80747525,2.721393
0.92364139,1.5476352,0.4877507,0.039577501,0.012662333,0.052707286,0.014034696,0.64198013,2.5672089
0.9294172,1.6628199,0.49063592,0.037626716,0.014735164,0.043656741,0.01318352,0.62205292,2.6093999
0.93300954,1.5131668,0.44030779,0.044439851,0.046748886,0.094200697,0.022729944,0.56249842,2.4820155
0.89448488,2.3211165,0.48660868,0.042574403,0.032960771,0.085364138,0.012005273,0.62368797,2.5635158
0.91408146,1.844528,0.47381603,0.040577046,0.01509337,0.052917968,0.018581693,0.71140079,2.5451349
0.86426952,1.6785334,0.48066779,0.025943024,0.022339266,0.064295838,0.010993547,0.71643264,2.4854546
0.86874589,1.7461805,0.44906682,0.024007896,0.026605187,0.06994872,0.01082625,0.74342266,2.4535005
0.93947974,1.4937683,0.50631281,0.023430207,0.015920984,0.088020388,0.021313973,0.67802127,2.7215718
0.90545249,1.8575757,0.49146212,0.033575841,0.03426232,0.086435265,0.013714978,0.79575883,2.5930716
0.94692639,1.5902158,0.47473418,0.043588843,0.015630245,0.076050651,0.014476554,0.67897731,2.5871485
0.9327258,1.7468927,0.43108645,0.048710725,0.024533481,0.067005847,0.016207648,0.59434533,2.4682181
0.9718797,1.814607,0.48994391,0.031763666,0.019378372,0.081266667,0.01524739,0.49588242,2.7637057
0.932902,1.1369158,0.43342901,0.051905811,0.013077417,0.051873812,0.016894453,0.61757023,2.4075142
0.97204597,2.1424186,0.48720725,0.023299461,0.022967493,0.084784125,0.013491731,0.65017054,2.8448182
0.94560047,1.2478054,0.42323022,0.052464977,0.031504359,0.083170565,0.011494991,0.74188299,2.429144
0.95043053,1.2742801,0.43777014,0.043015185,0.03474632,0.082070885,0.011551842,0.71308643,2.5046453
0.88698738,1.304561,0.5075759,0.038712102,0.014446299,0.041655494,0.014376325,0.55814793,2.4855822
0.96255717,2.120807,0.46392246,0.033664235,0.010645533,0.09020459,0.016155061,0.82800814,2.7096376
0.93091879,1.4411518,0.47847489,0.041006292,0.032371535,0.098567559,0.012057795,0.65527683,2.5507784
0.95015644,1.8382793,0.48748362,0.034116748,0.011631463,0.03531213,0.011073902,0.57769369,2.6935551
0.93304086,1.7856994,0.40803759,0.031859375,0.023421733,0.095105346,0.015986289,0.58958193,2.5021295
0.97074416,1.7038183,0.35517573,0.029817274,0.031307261,0.079378017,0.026301564,0.49776968,2.4941543
0.8979248,1.7926385,0.4731847,0.050711982,0.015493297,0.045924781,0.010268352,0.60710131,2.4528476
0.9147862,1.5399117,0.42213582,0.027627372,0.027680688,0.097308495,0.020211453,0.55791636,2.4814438
1.0045776,1.7505352,0.48206959,0.050207392,0.010847134,0.05776998,0.013322904,0.73205553,2.7266109
0.91421741,1.1219046,0.49988732,0.030459932,0.030656523,0.072861244,0.023919877,0.48188538,2.5618855
0.92232993,1.277689,0.40778008,0.042085843,0.03245504,0.071032188,0.011625209,0.56414063,2.3925105
0.93264842,1.982498,0.48281235,0.035648937,0.015432073,0.080639252,0.012410163,0.66416141,2.6482124
0.9382032,1.3988767,0.39676057,0.038869859,0.027329219,0.080240826,0.016389045,0.62177009,2.4342133
0.94608608,1.9468617,0.4978752,0.036861789,0.020986812,0.063561398,0.015096461,0.68057927,2.7018842
0.87948744,1.6560881,0.48171146,0.041566199,0.021702161,0.065312222,0.016721168,0.70995396,2.4488093
0.96670352,1.6663217,0.46230096,0.030605193,0.025190801,0.07969758,0.013077211,0.51293183,2.6851746
0.98161277,1.8819811,0.45008104,0.048177311,0.024050553,0.089541162,0.015239749,0.56214941,2.6341066
0.87164473,1.8256319,0.44127742,0.026351924,0.037711463,0.076154946,0.019172454,0.63144923,2.4428206
0.96763723,1.912725,0.41854141,0.02731278,0.020673745,0.086999642,0.016382228,0.6776129,2.6393904
0.93150127,1.7508344,0.49307291,0.025639518,0.038251003,0.08953748,0.013499286,0.73542647,2.6928538
0.88573416,1.6484281,0.51213716,0.030153519,0.014320633,0.0477765,0.012371217,0.74282442,2.5749132
0.9953015,1.7369587,0.4256488,0.042769123,0.030956663,0.090879305,0.015151807,0.63665923,2.6330557
0.87100875,1.6736814,0.47507159,0.031002624,0.012768756,0.050728324,0.01266033,0.64850755,2.4669789
0.94255909,2.1329066,0.44099057,0.038864644,0.023773276,0.078476678,0.01576928,0.62305387,2.5887663
0.90939292,1.7424247,0.39992367,0.038847784,0.040634677,0.071116084,0.01896199,0.44787502,2.3977076
0.89160782,1.7774804,0.46033075,0.057734725,0.043327032,0.049861819,0.012548024,0.4386857,2.3852415
0.95676861,1.7068261,0.46600516,0.031741128,0.013893746,0.077757932,0.017244537,0.98565716,2.665868
0.95096038,1.5109109,0.41916536,0.03784145,0.014225444,0.055937749,0.012799751,0.69545116,2.5168662
0.92633853,1.3269999,0.48685911,0.031354228,0.013191366,0.082087833,0.018295278,0.63327223,2.5889045
0.91114151,1.3498812,0.46876521,0.041585106,0.016855627,0.060354814,0.010392379,0.762163,2.4732758
0.93988783,2.0358609,0.42147432,0.038745809,0.023634038,0.09637831,0.011279928,0.59313591,2.5355738
0.96583951,2.4291967,0.38375867,0.047478606,0.028769256,0.093567788,0.012994751,0.52227936,2.5179258
0.92483348,0.97716622,0.53933728,0.037345968,0.017578369,0.043195947,0.013192748,0.79748049,2.6014536
0.88877236,0.93138755,0.51439454,0.037529305,0.019133737,0.060543934,0.011476385,0.7300429,2.4629526
0.92855176,1.5908477,0.50303575,0.048263478,0.020325911,0.077028751,0.016860924,0.59921055,2.5690834
0.93012333,1.3502929,0.52441536,0.035302228,0.029368569,0.082996182,0.011751076,0.59251538,2.6477821
0.90838766,1.5169242,0.46423595,0.05163111,0.034031653,0.054650286,0.014505864,0.61066478,2.4319823
0.95590794,2.1183021,0.40423021,0.032520641,0.017801266,0.082490782,0.017712789,0.60030946,2.5747705
0.93265797,1.2797332,0.45898258,0.047751068,0.032069806,0.062630275,0.013970941,0.62772082,2.4761009
0.94769427,2.115294,0.49014152,0.031276428,0.015160775,0.079877415,0.016682611,0.63813994,2.7398855
0.91844246,1.6356827,0.38876672,0.028024435,0.020210665,0.084116783,0.012640746,0.57243462,2.4349062
0.89334197,1.7279765,0.48226895,0.026323502,0.0396684,0.088465359,0.051150245,0.57720207,2.5667788
0.94400603,1.7849066,0.43085021,0.041878216,0.011196374,0.064271124,0.010035023,0.72339216,2.5272926
0.90536088,1.5693493,0.46800502,0.041292385,0.048099956,0.066105542,0.010042414,0.60845222,2.4812772
0.95394416,1.7885258,0.47752795,0.040858209,0.015562626,0.067659149,0.010301416,0.56463436,2.6436923
0.89085108,1.9116055,0.43347498,0.040851148,0.027734036,0.082383855,0.023523668,0.70552025,2.4193937
0.89578046,1.9314356,0.42471952,0.041402724,0.020142286,0.084223936,0.022921005,0.70112243,2.4148447
0.93054175,1.2806852,0.42446109,0.046578187,0.04562778,0.085972158,0.017127566,0.6765935,2.4211595
0.93199578,1.4250643,0.48954287,0.028448591,0.014632286,0.060232369,0.010386841,0.73396766,2.6343126
0.93369869,1.5464724,0.39527467,0.029330503,0.02805974,0.066486902,0.021238788,0.60749885,2.471328
0.95438862,1.6577012,0.51766365,0.040792977,0.015053729,0.056197293,0.011409162,0.60798494,2.7059694
0.96929874,1.2728012,0.44325968,0.047876384,0.013642025,0.088324156,0.027815034,0.64130425,2.538142
0.90996266,1.4896883,0.38128283,0.030578955,0.017991765,0.037228906,0.011525691,0.64105298,2.3796936
0.93963316,1.5925262,0.49911576,0.031550989,0.016582624,0.099900987,0.010423382,0.62014075,2.674884
0.96221532,1.499696,0.51470232,0.032682851,0.018486856,0.099949068,0.010868392,0.60734407,2.7454723
0.95589922,1.6148327,0.41466873,0.050746753,0.037029802,0.099982018,0.02936305,0.68265344,2.4758908
0.95022498,1.6690616,0.39239359,0.030599256,0.017132196,0.099984498,0.014348271,0.66514658,2.510066
1.0057869,1.7877802,0.38729799,0.046822635,0.040545337,0.098599336,0.018686321,0.55107289,2.5738497
0.92445144,1.4545624,0.47521586,0.030872829,0.013259814,0.083640791,0.017489603,0.67498956,2.5794275
0.92881654,1.8613178,0.50476457,0.03306765,0.035338839,0.08987306,0.017659973,0.64739901,2.681974
0.94017584,1.4124648,0.52442178,0.035493464,0.013002315,0.096383153,0.012894249,0.6977316,2.6804579
0.87583989,1.8316985,0.39031007,0.0474421,0.014656677,0.041107176,0.02412542,0.56823478,2.2764997
0.90100588,1.7124932,0.47787333,0.031543851,0.033579946,0.077241386,0.010801854,0.49125124,2.5497023
0.97737777,1.605032,0.50412362,0.028251114,0.014162038,0.088618768,0.011068502,0.81658141,2.8018221
0.94754122,1.5587633,0.45596237,0.047485135,0.026020981,0.064143724,0.02355425,0.61845572,2.5348614
0.91395308,1.5135733,0.43092724,0.03463215,0.013480919,0.062010638,0.011921658,0.52581551,2.4618642
0.86071641,1.6679199,0.54211224,0.038660641,0.035188437,0.08077688,0.026396562,0.52291201,2.5232704
0.93239872,1.9493035,0.46606826,0.048247184,0.027616238,0.082176747,0.019404347,0.70116014,2.5507975
0.9017543,1.9670844,0.43655689,0.036716049,0.015925305,0.053731845,0.016159089,0.63925778,2.474722
0.92857887,1.7090484,0.4768302,0.031569668,0.012940268,0.073610486,0.013896603,0.75542071,2.6169673
0.92331357,1.7070082,0.47334246,0.034217334,0.05987109,0.094953683,0.012006358,0.72693049,2.5835157
0.91877309,1.5782752,0.40920643,0.038245736,0.038503264,0.096999976,0.012505643,0.64821319,2.4257355
0.9794876,1.6005703,0.45398549,0.036358906,0.030875142,0.082659143,0.013282695,0.61544336,2.6654326
0.90677539,1.4054882,0.38741142,0.024145967,0.015557634,0.054232902,0.012214959,0.56818936,2.402467
0.94256586,1.991278,0.51353907,0.044615234,0.01284323,0.085760502,0.016344503,0.786933,2.6882325
0.92321057,1.8740885,0.43580078,0.038668776,0.01802718,0.070919734,0.012223953,0.83217376,2.5082978
0.9152474,1.7169886,0.38280474,0.041673192,0.019440741,0.059534761,0.015646232,0.60703988,2.3688335
1.0002093,1.3728816,0.46657303,0.037866204,0.024719284,0.077835258,0.011199857,0.68316162,2.7100577
0.90354363,1.6651034,0.39180034,0.042779359,0.041508718,0.087335203,0.010252559,0.55903991,2.3486971
0.90075326,1.8286617,0.40437962,0.038931814,0.038033881,0.089147919,0.010589625,0.52149822,2.3915513
0.94878128,1.5414071,0.48335441,0.043253164,0.01225482,0.079371181,0.022705784,0.66518525,2.6035351
0.92741823,1.5799007,0.48341023,0.047181959,0.010771891,0.081781883,0.022117679,0.65532073,2.5363509
0.90795787,1.6846567,0.43717986,0.029529419,0.025444059,0.074505424,0.011010062,0.53240658,2.4972049
0.95002013,1.5697159,0.49034098,0.040722549,0.047431253,0.085127277,0.013471229,0.57523082,2.6346836
0.97548917,1.5092045,0.36418508,0.032701188,0.021247563,0.077170745,0.016807883,0.61302595,2.4977905
0.88333162,1.7185709,0.53427416,0.041495299,0.016870615,0.05239124,0.011568133,0.56446771,2.5593648
0.91124082,1.6569143,0.46814072,0.045275124,0.030171836,0.076651162,0.019472376,0.53994032,2.4868931
0.942448,1.7429123,0.44111942,0.031007259,0.011794503,0.077265752,0.011002902,0.80415212,2.5888473
0.93960759,1.7550313,0.48838676,0.037789962,0.0112805,0.07545931,0.012054433,0.83140228,2.6402883
0.9329769,1.6074286,0.49428535,0.039582228,0.046235453,0.075660673,0.011657226,0.65620663,2.6090291
0.96309485,1.5419818,0.48150628,0.047825262,0.063770405,0.074947546,0.017513899,0.65169239,2.6137631
